싫을거 같습니다	NNG
마음에 안들어	NNG
마음에 안듭니다	NNG
마음에 안들을거 같네	NNG
마음에 안들을거 같습니다	NNG
마음에 안들어요	NNG
마음에 안들을거 같아요	NNG
마음에 안들군	NNG
마음에 안들군요	NNG
마음에 안들거 같아요	NNG
마음에 안들거 같군요	NNG
마음에 들지 않아	NNG
마음에 들지 않습니다	NNG
마음에 들지 않을거 같네	NNG
마음에 들지 않을거 같아요	NNG
마음에 들지 않군	NNG
마음에 들지 않군요	NNG
마음에 들지 않아요	NNG
별로야	NNG
별로	NNG
별론데	NNG
별로군요	NNG
별로같아	NNG
별로입니다	NNG
별로같네	NNG
별로군	NNG
별로임	NNG
별로다	NNG
별로요	NNG
이런거 말고	NNG
이런거 말고요	NNG
ㄴㄴ	NNG
노노	NNG
ㄴ	NNG
노	NNG
아니	NNG
아니요	NNG
아님	NNG
아닙니다	NNG
아니용	NNG
좀 그래	NNG
좀 그런데	NNG
좀 그런데요	NNG
좀 그래요	NNG
좀 그렇습니다	NNG
좀 그렇군요	NNG
좀 그럼	NNG
아닌데	NNG
아니야	NNG
아닐걸	NNG
아닐걸요	NNG
안돼	NNG
안됩니다	NNG
안됌	NNG
안됨	NNG
안되요	NNG
안된다고	NNG
안되고	NNG
none	NNG
nope	NNG
n	NNG
no	NNG
nono	NNG
힘들다	NNP
양식	NNG
중식	NNG
일식	NNG
한식	NNG
디저트	NNG
주문	NNP
다음주	NNP
담주	NNP
